Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,Home_GF_last5,Home_GA_last5,Home_Pts_last5,Away_GF_last5,Away_GA_last5,Away_Pts_last5,GF_diff_last5,GA_diff_last5,Pts_diff_last5,Home_rest_days,Away_rest_days,Rest_diff,B365H,B365D,B365A,Home_SeasonPts,Away_SeasonPts,SeasonPts_diff,Home_Elo,Away_Elo,Elo_diff
2016-11-05,Man City,Middlesbrough,1,1,D,1,0,H,K Friend,25,5,7,3,7,15,8,2,1,3,0,0,2016-17,1.8,1.0,1.6,0.8,0.8,1.0,1.0,0.1999999999999999,0.6000000000000001,7.0,7.0,0.0,,,,23.0,10.0,13.0,1884.37390137,1604.07397461,280.29992676000006
2016-11-05,West Ham,Stoke,1,1,D,0,0,D,A Marriner,9,12,2,4,11,10,6,4,4,1,0,0,2016-17,0.6,1.2,1.4,1.8,0.6,2.2,-1.2000000000000002,0.6,-0.8000000000000003,6.0,5.0,1.0,,,,10.0,12.0,-2.0,1661.77929688,1673.81518555,-12.035888670000077
2016-11-06,Arsenal,Tottenham,1,1,D,1,0,H,M Clattenburg,15,10,2,3,11,17,7,2,1,2,0,0,2016-17,2.2,0.6,2.6,1.2,0.6,1.8,1.0000000000000002,0.0,0.8,8.0,8.0,0.0,,,,23.0,20.0,3.0,1834.94641113,1652.6138916,182.3325195299999
2016-11-06,Swansea,Man United,1,3,A,0,3,A,N Swarbrick,6,9,1,3,9,16,2,0,0,2,0,0,2016-17,1.0,2.2,0.2,1.0,1.2,1.2,0.0,1.0000000000000002,-1.0,6.0,8.0,-2.0,,,,5.0,15.0,-10.0,1793.66308594,1641.58300781,152.08007812999995
2016-11-06,Hull,Southampton,2,1,H,0,1,A,G Scott,6,19,2,7,13,15,1,10,0,5,0,0,2016-17,0.4,3.2,0.0,1.4,0.8,1.6,-1.0,2.4000000000000004,-1.6,8.0,7.0,1.0,,,,7.0,13.0,-6.0,1647.83984375,1765.88842773,-118.0485839800001
2016-11-06,Liverpool,Watford,6,1,H,3,0,H,M Oliver,28,11,17,8,14,10,6,3,1,2,0,0,2016-17,2.6,1.0,2.6,0.8,0.8,1.6,1.8,0.1999999999999999,1.0,8.0,8.0,0.0,,,,23.0,15.0,8.0,1874.10961914,1812.56774902,61.541870119999885
2016-11-06,Leicester,West Brom,1,2,A,0,0,D,C Pawson,5,11,2,5,8,8,5,6,0,2,0,0,2016-17,1.0,1.8,1.0,0.8,1.8,0.6,0.1999999999999999,0.0,0.4,8.0,8.0,0.0,,,,12.0,10.0,2.0,1567.8996582,1768.48693848,-200.58728027999996
2016-11-19,Crystal Palace,Man City,1,2,A,0,1,A,R Madley,9,10,2,4,12,15,2,7,1,2,0,0,2016-17,1.2,2.4,0.2,1.4,1.0,1.2,-0.1999999999999999,1.4,-1.0,14.0,14.0,0.0,,,,11.0,24.0,-13.0,1627.09484863,1876.87182617,-249.7769775400002
2016-11-19,Everton,Swansea,1,1,D,0,1,A,M Atkinson,14,5,6,3,13,12,10,3,4,2,0,0,2016-17,1.0,1.8,1.0,1.0,2.2,0.2,0.0,-0.4000000000000001,0.8,14.0,13.0,1.0,,,,18.0,5.0,13.0,1711.93310547,1638.67687988,73.25622559000021
2016-11-19,Man United,Arsenal,1,1,D,0,0,D,A Marriner,12,5,5,1,14,11,10,4,3,3,0,0,2016-17,0.8,1.2,1.2,1.8,0.8,2.2,-1.0,0.3999999999999999,-1.0000000000000002,13.0,13.0,0.0,,,,18.0,24.0,-6.0,1775.05126953,1870.91992188,-95.86865235000005
2016-11-19,Southampton,Liverpool,0,0,D,0,0,D,M Clattenburg,3,15,0,2,8,11,1,8,1,1,0,0,2016-17,1.0,1.2,1.0,2.8,1.0,2.6,-1.7999999999999998,0.1999999999999999,-1.6,13.0,13.0,0.0,,,,13.0,26.0,-13.0,1756.56408691,1841.29931641,-84.73522950000006
2016-11-19,Stoke,Bournemouth,0,1,A,0,1,A,R East,14,9,6,2,17,10,3,4,3,2,0,0,2016-17,1.8,0.6,2.2,1.8,1.4,1.0,0.0,-0.7999999999999999,1.2000000000000002,14.0,14.0,0.0,,,,13.0,12.0,1.0,1675.12756348,1620.9354248,54.19213867999997
2016-11-19,Sunderland,Hull,3,0,H,1,0,H,L Mason,11,17,4,7,9,8,2,8,1,0,1,0,2016-17,0.8,1.8,0.8,0.6,2.4,0.6,0.2,-0.5999999999999999,0.2,14.0,13.0,1.0,,,,5.0,10.0,-5.0,1610.74389648,1579.8223877,30.921508780000067
2016-11-19,Tottenham,West Ham,3,2,H,0,1,A,M Dean,14,11,6,3,13,16,4,5,3,2,0,1,2016-17,1.0,0.6,1.4,0.8,0.8,1.6,0.1999999999999999,-0.2,-0.2000000000000001,13.0,14.0,-1.0,,,,21.0,11.0,10.0,1815.75756836,1660.46691895,155.29064941000001
2016-11-19,Watford,Leicester,2,1,H,2,1,H,N Swarbrick,10,10,3,2,12,18,4,6,2,3,0,0,2016-17,1.0,1.6,1.6,1.0,1.4,1.0,0.0,0.2000000000000001,0.6000000000000001,13.0,13.0,0.0,,,,15.0,12.0,3.0,1646.26098633,1780.50524902,-134.24426269000014
2016-11-20,Middlesbrough,Chelsea,0,1,A,0,1,A,J Moss,12,13,1,3,13,10,2,3,2,3,0,0,2016-17,0.8,0.6,1.2,3.2,0.0,3.0,-2.4000000000000004,0.6,-1.8,15.0,15.0,0.0,,,,11.0,25.0,-14.0,1611.57592773,1840.46008301,-228.88415527999996
2016-11-21,West Brom,Burnley,4,0,H,3,0,H,M Jones,16,5,6,2,12,12,4,3,0,0,0,0,2016-17,1.0,1.8,1.0,1.2,1.4,1.4,-0.1999999999999999,0.4000000000000001,-0.3999999999999999,15.0,16.0,-1.0,,,,13.0,14.0,-1.0,1654.74084473,1651.89196777,2.8488769599998705
2016-11-26,Burnley,Man City,1,2,A,1,1,D,A Marriner,10,21,5,5,5,15,5,8,2,3,0,0,2016-17,1.2,2.0,1.4,1.8,0.8,1.8,-0.6000000000000001,1.2,-0.4000000000000001,5.0,7.0,-2.0,,,,14.0,27.0,-13.0,1836.8614502,1617.63317871,219.22827149
2016-11-26,Chelsea,Tottenham,2,1,H,1,1,D,M Oliver,9,12,5,6,13,16,3,8,2,1,0,0,2016-17,3.0,0.0,3.0,1.2,1.0,1.4,1.8,-1.0,1.6,6.0,7.0,-1.0,,,,28.0,24.0,4.0,1638.63378906,1620.11682129,18.516967770000065
2016-11-26,Hull,West Brom,1,1,D,0,1,A,P Tierney,10,11,4,2,7,10,2,6,3,2,0,0,2016-17,0.6,2.6,0.6,1.6,1.6,1.4,-1.0,1.0,-0.7999999999999999,7.0,5.0,2.0,,,,10.0,16.0,-6.0,1769.76989746,1604.07995605,165.68994141000007
2016-11-26,Leicester,Middlesbrough,2,2,D,1,1,D,L Mason,11,6,3,2,15,12,2,3,4,4,0,0,2016-17,1.2,1.8,0.8,0.6,0.6,1.0,0.6,1.2000000000000002,-0.1999999999999999,7.0,6.0,1.0,,,,12.0,11.0,1.0,1840.93408203,1808.88781738,32.04626465000001
2016-11-26,Liverpool,Sunderland,2,0,H,0,0,D,A Taylor,27,6,7,1,5,9,9,4,1,3,0,0,2016-17,2.4,0.8,2.2,1.2,1.6,1.2,1.2,-0.8,1.0000000000000002,7.0,7.0,0.0,,,,27.0,8.0,19.0,1634.8815918,1875.05615234,-240.1745605399999
2016-11-26,Swansea,Crystal Palace,5,4,H,1,1,D,K Friend,18,12,9,4,12,24,10,6,4,5,0,0,2016-17,1.0,2.0,0.4,1.2,2.6,0.0,-0.1999999999999999,-0.6000000000000001,0.4,7.0,7.0,0.0,,,,6.0,11.0,-5.0,1565.91113281,1664.72912598,-98.81799316999991
2016-11-27,Arsenal,Bournemouth,3,1,H,1,1,D,M Jones,16,9,3,3,12,13,3,10,3,5,0,0,2016-17,1.8,1.0,1.8,1.6,1.0,1.4,0.1999999999999999,0.0,0.4000000000000001,8.0,8.0,0.0,,,,25.0,15.0,10.0,1864.49853516,1628.3482666,236.1502685600001
2016-11-27,Man United,West Ham,1,1,D,1,1,D,J Moss,17,6,8,2,16,16,8,4,3,1,0,0,2016-17,0.8,1.2,1.2,1.0,1.2,1.4,-0.1999999999999999,0.0,-0.1999999999999999,8.0,8.0,0.0,,,,19.0,11.0,8.0,1778.11987305,1653.56262207,124.55725097999994
2016-11-27,Southampton,Everton,1,0,H,1,0,H,C Pawson,17,13,7,1,11,15,5,2,0,2,0,0,2016-17,1.0,1.2,1.0,1.0,1.8,1.0,0.0,-0.6000000000000001,0.0,8.0,8.0,0.0,,,,14.0,19.0,-5.0,1744.82983398,1704.95422363,39.875610350000215
2016-11-27,Watford,Stoke,0,1,A,0,1,A,R Madley,11,14,2,1,24,14,3,3,3,0,1,0,2016-17,1.0,1.4,2.0,1.6,0.6,2.0,-0.6000000000000001,0.7999999999999999,0.0,8.0,8.0,0.0,,,,18.0,13.0,5.0,1652.95239258,1660.69274902,-7.7403564400001414
2016-12-03,West Brom,Watford,3,1,H,2,0,H,G Scott,11,17,3,5,12,8,3,4,2,1,0,1,2016-17,1.6,1.6,1.4,0.8,1.6,1.4,0.8,0.0,0.0,7.0,6.0,1.0,,,,17.0,18.0,-1.0,1613.89135742,1750.58300781,-136.69165038999995
2016-12-03,Man City,Chelsea,1,3,A,1,0,H,A Taylor,14,10,5,4,14,9,9,2,2,3,2,0,2016-17,2.0,0.8,2.2,2.8,0.2,3.0,-0.7999999999999998,0.6000000000000001,-0.7999999999999998,7.0,7.0,0.0,,,,30.0,31.0,-1.0,1803.0300293,1644.85913086,158.17089843999997
2016-12-03,West Ham,Arsenal,1,5,A,0,1,A,C Pawson,10,19,3,10,10,11,3,2,3,3,0,0,2016-17,1.0,1.4,1.0,1.8,0.8,1.8,-0.8,0.5999999999999999,-0.8,6.0,6.0,0.0,,,,12.0,28.0,-16.0,1669.84057617,1631.16015625,38.68041992000008
2016-12-03,Stoke,Burnley,2,0,H,2,0,H,M Clattenburg,10,14,4,4,7,13,4,9,3,2,0,0,2016-17,1.4,0.6,2.0,1.2,1.8,1.4,0.1999999999999999,-1.2000000000000002,0.6000000000000001,6.0,7.0,-1.0,,,,16.0,14.0,2.0,1614.30529785,1764.17468262,-149.86938477000012
2016-12-03,Tottenham,Swansea,5,0,H,2,0,H,J Moss,28,1,15,0,11,17,5,0,0,4,0,0,2016-17,1.2,1.2,1.2,1.6,2.2,1.0,-0.4000000000000001,-1.0000000000000002,0.1999999999999999,7.0,7.0,0.0,,,,24.0,9.0,15.0,1878.77758789,1846.79199219,31.985595699999976
2016-12-03,Sunderland,Leicester,2,1,H,0,0,D,A Marriner,22,17,6,5,8,12,3,4,3,1,0,0,2016-17,1.2,1.6,1.2,1.6,1.6,1.0,-0.4000000000000001,0.0,0.1999999999999999,7.0,7.0,0.0,,,,8.0,13.0,-5.0,1663.44445801,1643.80456543,19.63989258000015
2016-12-03,Crystal Palace,Southampton,3,0,H,2,0,H,N Swarbrick,9,17,4,3,11,13,4,9,3,1,0,0,2016-17,2.0,3.4,0.0,0.6,1.0,1.0,1.4,2.4,-1.0,7.0,6.0,1.0,,,,11.0,17.0,-6.0,1658.28771973,1867.52075195,-209.23303222000004
2016-12-04,Bournemouth,Liverpool,4,3,H,0,2,A,R Madley,12,10,8,3,9,17,4,9,2,2,0,0,2016-17,0.6,1.4,0.8,2.8,0.8,2.6,-2.2,0.5999999999999999,-1.8,7.0,8.0,-1.0,,,,15.0,30.0,-15.0,1625.3260498,1840.18933105,-214.86328125
2016-12-04,Everton,Man United,1,1,D,0,1,A,M Oliver,13,10,6,2,13,11,6,3,2,3,0,0,2016-17,0.8,1.8,0.8,1.0,1.4,1.2,-0.1999999999999999,0.4000000000000001,-0.3999999999999999,7.0,7.0,0.0,,,,19.0,20.0,-1.0,1699.2010498,1773.39489746,-74.19384766000007
2016-12-05,Middlesbrough,Hull,1,0,H,0,0,D,M Dean,16,6,4,2,6,11,13,7,1,1,0,0,2016-17,1.0,0.8,1.2,0.6,1.6,0.8,0.4,-0.8,0.3999999999999999,9.0,9.0,0.0,,,,12.0,11.0,1.0,1609.6751709,1567.19580078,42.47937012000011
2016-12-10,Hull,Crystal Palace,3,3,D,1,0,H,M Jones,15,14,6,6,16,14,4,7,2,4,0,0,2016-17,0.6,1.4,0.8,2.4,2.8,0.6,-1.7999999999999998,-1.4,0.2,5.0,7.0,-2.0,,,,11.0,14.0,-3.0,1620.92285156,1635.13452148,-14.211669920000077
2016-12-10,Leicester,Man City,4,2,H,3,0,H,M Oliver,10,19,6,4,10,7,3,11,2,1,0,0,2016-17,1.2,1.8,0.4,2.0,1.2,2.0,-0.8,0.6000000000000001,-1.6,7.0,7.0,0.0,,,,13.0,30.0,-17.0,1559.52575684,1629.85058594,-70.32482909999999
2016-12-10,Swansea,Sunderland,3,0,H,0,0,D,C Pawson,14,11,5,2,10,8,7,4,1,2,0,0,2016-17,1.6,3.2,0.8,1.6,1.6,1.8,0.0,1.6,-1.0,7.0,7.0,0.0,,,,9.0,11.0,-2.0,1737.9309082,1854.52539062,-116.59448242000008
2016-12-10,Watford,Everton,3,2,H,1,1,D,A Taylor,11,11,6,4,11,16,2,4,2,2,0,0,2016-17,1.0,2.2,1.2,0.8,1.6,1.0,0.1999999999999999,0.6000000000000001,0.1999999999999999,7.0,6.0,1.0,,,,18.0,20.0,-2.0,1635.44116211,1622.82226562,12.618896489999997
2016-12-10,Arsenal,Stoke,3,1,H,1,1,D,L Mason,21,12,6,5,9,6,7,7,0,0,0,0,2016-17,2.8,1.0,2.2,1.4,0.6,2.0,1.4,0.4,0.2000000000000001,7.0,7.0,0.0,,,,31.0,19.0,12.0,1633.03173828,1697.73498535,-64.70324707000009
2016-12-10,Burnley,Bournemouth,3,2,H,2,1,H,M Atkinson,16,17,7,4,14,18,4,11,2,2,0,0,2016-17,0.8,2.0,0.8,1.4,2.0,1.2,-0.5999999999999999,0.0,-0.3999999999999999,7.0,6.0,1.0,,,,14.0,18.0,-4.0,1883.3416748,1676.18933105,207.15234375
2016-12-11,Liverpool,West Ham,2,2,D,1,2,A,M Clattenburg,18,7,3,3,7,8,11,4,2,0,0,0,2016-17,3.0,1.4,2.0,1.0,2.4,0.4,2.0,-1.0,1.6,7.0,8.0,-1.0,,,,30.0,12.0,18.0,1777.77929688,1813.92724609,-36.14794920999998
2016-12-11,Man United,Tottenham,1,0,H,1,0,H,R Madley,15,12,5,4,19,17,3,8,3,3,0,0,2016-17,1.2,0.8,1.4,2.2,1.2,1.6,-1.0000000000000002,-0.3999999999999999,-0.2000000000000001,7.0,8.0,-1.0,,,,21.0,27.0,-6.0,1859.21838379,1670.32873535,188.88964843999997
2016-12-11,Chelsea,West Brom,1,0,H,0,0,D,M Dean,12,6,2,1,6,10,3,1,2,4,0,0,2016-17,2.6,0.4,3.0,2.0,1.4,2.0,0.6000000000000001,-1.0,1.0,8.0,8.0,0.0,,,,34.0,20.0,14.0,1826.49230957,1647.96166992,178.53063965
2016-12-11,Southampton,Middlesbrough,1,0,H,0,0,D,S Attwell,14,6,3,2,14,12,4,2,4,3,0,0,2016-17,0.4,1.4,0.8,1.2,0.8,1.6,-0.7999999999999999,0.5999999999999999,-0.8,8.0,6.0,2.0,,,,17.0,15.0,2.0,1724.79382324,1613.45666504,111.33715819999998
2016-12-13,Bournemouth,Leicester,1,0,H,1,0,H,P Tierney,9,12,3,4,5,15,4,11,0,3,0,0,2016-17,1.8,2.2,1.2,1.8,2.0,0.8,0.0,0.2000000000000001,0.3999999999999999,3.0,3.0,0.0,,,,18.0,16.0,2.0,1689.67504883,1886.82299805,-197.1479492200001
2016-12-13,Everton,Arsenal,2,1,H,1,1,D,M Clattenburg,14,9,4,3,10,10,8,3,1,1,1,0,2016-17,0.8,2.2,0.4,2.6,1.0,2.2,-1.8,1.2000000000000002,-1.8000000000000005,3.0,3.0,0.0,,,,20.0,34.0,-14.0,1628.31677246,1751.34362793,-123.02685546999987
2016-12-14,Crystal Palace,Man United,1,2,A,0,1,A,C Pawson,6,16,3,6,16,10,1,8,2,2,0,0,2016-17,2.6,2.6,0.8,1.4,0.8,1.8,1.2000000000000002,1.8,-1.0,4.0,3.0,1.0,,,,15.0,24.0,-9.0,1654.0378418,1627.74060059,26.29724121000004
2016-12-14,Man City,Watford,2,0,H,1,0,H,K Friend,13,5,7,2,16,20,5,2,1,2,0,0,2016-17,1.6,2.0,1.4,1.4,2.6,1.2,0.2000000000000001,-0.6000000000000001,0.1999999999999999,4.0,4.0,0.0,,,,30.0,21.0,9.0,1667.68725586,1646.15539551,21.531860349999988
2016-12-14,Middlesbrough,Liverpool,0,3,A,0,1,A,J Moss,8,15,3,4,11,14,5,2,1,0,0,0,2016-17,0.8,1.0,1.0,2.6,1.4,1.6,-1.8,-0.3999999999999999,-0.6000000000000001,3.0,3.0,0.0,,,,15.0,31.0,-16.0,1806.6907959,1559.84094238,246.84985352000012
2016-12-14,Stoke,Southampton,0,0,D,0,0,D,A Taylor,5,15,3,4,9,10,3,11,1,2,1,0,2016-17,1.0,1.0,1.4,0.6,1.0,1.4,0.4,0.0,0.0,4.0,3.0,1.0,,,,19.0,20.0,-1.0,1612.10803223,1861.85986328,-249.75183104999996
2016-12-14,Sunderland,Chelsea,0,1,A,0,1,A,N Swarbrick,8,19,3,6,15,10,5,5,3,2,0,0,2016-17,1.4,1.4,1.8,2.4,0.4,3.0,-1.0,1.0,-1.2,4.0,3.0,1.0,,,,11.0,37.0,-26.0,1841.1126709,1641.09155273,200.0211181699999
2016-12-14,Tottenham,Hull,3,0,H,1,0,H,A Marriner,27,10,9,5,6,14,5,5,0,2,0,0,2016-17,2.0,1.2,1.4,1.2,1.8,1.0,0.8,-0.6000000000000001,0.3999999999999999,3.0,4.0,-1.0,,,,27.0,12.0,15.0,1609.35424805,1820.41601562,-211.06176757000003
2016-12-14,West Brom,Swansea,3,1,H,0,0,D,M Oliver,13,8,4,4,8,8,0,11,0,0,0,0,2016-17,2.0,0.8,2.0,2.0,2.6,1.4,0.0,-1.8,0.6000000000000001,3.0,4.0,-1.0,,,,20.0,12.0,8.0,1672.70800781,1728.89624023,-56.18823242000008
2016-12-14,West Ham,Burnley,1,0,H,1,0,H,R Madley,20,8,7,2,12,15,6,1,0,2,0,0,2016-17,1.4,2.4,0.6,1.4,2.4,1.2,0.0,0.0,-0.6,3.0,4.0,-1.0,,,,13.0,17.0,-4.0,1629.53540039,1785.01574707,-155.48034668000014
2016-12-17,Crystal Palace,Chelsea,0,1,A,0,1,A,J Moss,6,13,2,6,12,15,5,3,2,3,0,0,2016-17,2.4,2.4,0.8,1.6,0.4,3.0,0.7999999999999998,2.0,-2.2,3.0,3.0,0.0,,,,15.0,40.0,-25.0,1623.70239258,1865.65185547,-241.94946289000018
2016-12-17,Middlesbrough,Swansea,3,0,H,2,0,H,N Swarbrick,10,14,4,2,10,11,3,8,1,0,0,0,2016-17,0.6,1.4,0.8,2.0,2.6,1.4,-1.4,-1.2000000000000002,-0.5999999999999999,3.0,3.0,0.0,,,,15.0,12.0,3.0,1601.29260254,1637.92687988,-36.634277339999926
2016-12-17,Stoke,Leicester,2,2,D,2,0,H,C Pawson,16,14,7,8,9,12,9,9,2,6,0,1,2016-17,0.8,0.8,1.4,1.6,1.8,0.8,-0.8,-1.0,0.5999999999999999,3.0,4.0,-1.0,,,,20.0,16.0,4.0,1672.30358887,1741.98376465,-69.6801757799999
2016-12-17,Sunderland,Watford,1,0,H,0,0,D,R Madley,12,9,4,4,10,9,4,11,1,2,0,0,2016-17,1.0,1.4,1.2,1.2,1.8,1.2,-0.1999999999999999,-0.4000000000000001,0.0,3.0,3.0,0.0,,,,11.0,21.0,-10.0,1608.31591797,1637.73291016,-29.416992189999974
2016-12-17,West Brom,Man United,0,2,A,0,1,A,A Taylor,10,10,1,5,9,13,2,3,3,3,0,0,2016-17,2.2,0.8,2.0,1.2,0.8,1.8,1.0000000000000002,0.0,0.1999999999999999,3.0,3.0,0.0,,,,23.0,27.0,-4.0,1675.91589355,1790.84887695,-114.93298340000001
2016-12-17,West Ham,Hull,1,0,H,0,0,D,L Mason,18,16,6,5,13,9,10,6,2,4,0,0,2016-17,1.4,2.2,1.0,0.8,2.2,0.4,0.5999999999999999,0.0,0.6,3.0,3.0,0.0,,,,16.0,12.0,4.0,1659.71154785,1556.53283691,103.17871093999997
2016-12-18,Bournemouth,Southampton,1,3,A,1,1,D,M Clattenburg,10,14,5,8,6,12,7,4,0,2,0,0,2016-17,1.8,1.8,1.8,0.4,0.6,1.6,1.4,1.2000000000000002,0.1999999999999999,5.0,4.0,1.0,,,,21.0,21.0,0.0,1637.67663574,1729.30065918,-91.62402343999997
2016-12-18,Man City,Arsenal,2,1,H,0,1,A,M Atkinson,14,6,5,1,9,13,8,1,4,2,0,0,2016-17,1.8,1.8,1.8,2.6,1.2,2.0,-0.8,0.6000000000000001,-0.1999999999999999,4.0,5.0,-1.0,,,,33.0,34.0,-1.0,1844.47143555,1875.61328125,-31.141845699999976
2016-12-18,Tottenham,Burnley,2,1,H,1,1,D,K Friend,30,5,9,2,10,11,11,2,1,2,0,0,2016-17,2.4,1.0,1.8,0.8,2.2,0.6,1.6,-1.2000000000000002,1.2000000000000002,4.0,4.0,0.0,,,,30.0,17.0,13.0,1809.99890137,1622.06689453,187.9320068400002
2016-12-19,Everton,Liverpool,0,1,A,0,0,D,M Dean,6,11,1,4,13,9,1,6,3,1,0,0,2016-17,1.2,1.4,1.0,2.0,1.2,1.6,-0.8,0.1999999999999999,-0.6000000000000001,6.0,5.0,1.0,,,,23.0,34.0,-11.0,1700.88476562,1828.4777832,-127.59301757999992
2016-12-26,Arsenal,West Brom,1,0,H,0,0,D,N Swarbrick,26,3,11,1,11,7,6,5,2,1,0,0,2016-17,2.6,1.4,1.8,1.4,1.2,1.4,1.2000000000000002,0.1999999999999999,0.4000000000000001,8.0,9.0,-1.0,,,,34.0,23.0,11.0,1619.35827637,1613.85546875,5.502807620000112
2016-12-26,Burnley,Middlesbrough,1,0,H,0,0,D,C Pawson,6,8,4,2,17,18,7,3,6,5,0,0,2016-17,1.0,1.8,0.6,1.2,1.2,1.4,-0.1999999999999999,0.6000000000000001,-0.7999999999999999,8.0,9.0,-1.0,,,,17.0,18.0,-1.0,1630.8182373,1619.83703613,10.981201170000077
2016-12-26,Chelsea,Bournemouth,3,0,H,1,0,H,M Jones,14,7,4,3,13,14,5,5,1,1,0,0,2016-17,1.6,0.4,3.0,1.8,2.4,1.2,-0.1999999999999999,-2.0,1.8,9.0,8.0,1.0,,,,43.0,21.0,22.0,1625.3638916,1663.77929688,-38.41540527999996
2016-12-26,Hull,Man City,0,3,A,0,0,D,R Madley,10,16,3,6,11,14,4,7,1,0,0,0,2016-17,0.8,1.8,0.4,1.8,1.8,1.8,-1.0,0.0,-1.4,9.0,8.0,1.0,,,,12.0,36.0,-24.0,1800.70751953,1615.23059082,185.4769287099998
2016-12-26,Leicester,Everton,0,2,A,0,0,D,S Attwell,7,8,2,3,14,7,3,4,3,0,0,0,2016-17,1.8,1.8,1.0,1.0,1.4,0.8,0.8,0.4000000000000001,0.1999999999999999,9.0,7.0,2.0,,,,17.0,23.0,-6.0,1868.72814941,1666.05725098,202.67089843000008
2016-12-26,Man United,Sunderland,3,1,H,1,0,H,M Atkinson,26,7,9,4,6,9,5,5,1,1,0,0,2016-17,1.4,0.6,2.2,0.6,1.4,1.2,0.7999999999999999,-0.7999999999999999,1.0000000000000002,9.0,9.0,0.0,,,,30.0,14.0,16.0,1552.46508789,1851.35656738,-298.89147948999994
2016-12-26,Swansea,West Ham,1,4,A,0,1,A,A Marriner,14,14,7,7,10,12,8,4,0,0,0,0,2016-17,1.8,3.0,1.2,1.2,1.6,1.6,0.6000000000000001,1.4,-0.4000000000000001,9.0,9.0,0.0,,,,12.0,19.0,-7.0,1869.51721191,1627.21484375,242.30236816000001
2016-12-26,Watford,Crystal Palace,1,1,D,0,1,A,M Clattenburg,9,10,3,4,18,17,7,3,2,4,0,0,2016-17,0.8,1.8,0.6,2.2,2.2,0.8,-1.4,-0.4000000000000001,-0.2,9.0,9.0,0.0,,,,21.0,15.0,6.0,1741.95007324,1694.61279297,47.33728026999984
2016-12-27,Liverpool,Stoke,4,1,H,2,1,H,M Oliver,20,6,6,2,9,6,8,2,0,1,0,0,2016-17,2.2,1.2,2.0,1.2,1.0,1.6,1.0000000000000002,0.1999999999999999,0.3999999999999999,8.0,10.0,-2.0,,,,37.0,21.0,16.0,1834.74987793,1672.33728027,162.41259765999985
2016-12-28,Southampton,Tottenham,1,4,A,1,1,D,M Dean,9,17,2,5,7,16,2,10,1,4,1,0,2016-17,1.0,0.8,2.0,2.2,0.8,1.8,-1.2000000000000002,0.0,0.1999999999999999,10.0,10.0,0.0,,,,24.0,33.0,-9.0,1739.7623291,1812.70751953,-72.94519042999991
2016-12-30,Hull,Everton,2,2,D,1,1,D,J Moss,13,20,4,7,10,13,5,5,2,2,0,0,2016-17,0.6,2.2,0.2,1.4,1.2,1.4,-0.7999999999999999,1.0000000000000002,-1.2,4.0,4.0,0.0,,,,12.0,26.0,-14.0,1547.45092773,1710.22485352,-162.7739257899998
2016-12-31,Burnley,Sunderland,4,1,H,1,0,H,G Scott,16,11,6,3,10,8,6,2,1,1,0,0,2016-17,1.0,1.4,1.2,0.8,1.6,1.2,0.1999999999999999,-0.2000000000000001,0.0,5.0,5.0,0.0,,,,20.0,14.0,6.0,1804.60913086,1607.39160156,197.21752930000002
2016-12-31,Chelsea,Stoke,4,2,H,1,0,H,R Madley,18,5,7,2,12,10,8,3,3,2,0,0,2016-17,1.8,0.2,3.0,1.2,1.8,1.0,0.6000000000000001,-1.6,2.0,5.0,4.0,1.0,,,,46.0,21.0,25.0,1726.2109375,1663.57434082,62.63659667999991
2016-12-31,Swansea,Bournemouth,0,3,A,0,2,A,K Friend,14,11,5,6,14,9,4,3,2,0,0,0,2016-17,1.0,3.0,0.6,1.6,2.4,1.2,-0.6000000000000001,0.6000000000000001,-0.6,5.0,5.0,0.0,,,,12.0,21.0,-9.0,1840.00476074,1856.37072754,-16.365966800000024
2016-12-31,Leicester,West Ham,1,0,H,1,0,H,A Taylor,12,25,4,5,11,8,7,7,5,3,0,0,2016-17,1.4,1.8,0.8,1.8,1.6,2.0,-0.4000000000000001,0.1999999999999999,-1.2,5.0,5.0,0.0,,,,17.0,22.0,-5.0,1610.61877441,1623.85241699,-13.233642579999923
2016-12-31,Man United,Middlesbrough,2,1,H,0,0,D,L Mason,32,9,12,2,9,14,12,2,1,1,0,0,2016-17,1.8,0.6,2.6,0.8,1.0,1.2,1.0,-0.4,1.4,5.0,5.0,0.0,,,,33.0,18.0,15.0,1872.87963867,1667.08239746,205.79724121000004
2016-12-31,Southampton,West Brom,1,2,A,1,1,D,M Jones,10,7,1,3,13,17,8,3,1,3,1,0,2016-17,1.0,1.6,1.4,1.2,1.2,1.2,-0.1999999999999999,0.4000000000000001,0.1999999999999999,3.0,5.0,-2.0,,,,24.0,23.0,1.0,1625.82214355,1611.32897949,14.493164060000026
2016-12-31,Liverpool,Man City,1,0,H,1,0,H,C Pawson,5,9,1,2,12,12,4,6,2,1,0,0,2016-17,2.6,1.4,2.0,2.0,1.6,1.8,0.6000000000000001,-0.2000000000000001,0.1999999999999999,4.0,5.0,-1.0,,,,40.0,39.0,1.0,1726.33789062,1678.52441406,47.813476560000026
